id,language,domain,question,gold_answer,gold_passage_text,source_citation,draft_model,lint_flags,decision,corrected_question,corrected_answer,annotator_notes
quran-2:27-ar-q0,ar,quran,ما هو الحكم المذكور لأولئك الذين ينقضون عهد الله ويقطعون ما أمر الله به في الأرض؟,أولئك هم الخاسرون,الذين ينقضون عهد الله من بعد ميثاقه ويقطعون ما أمر الله به أن يوصل ويفسدون في الأرض ۚ أولئك هم الخاسرون,"Quran 2:27 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:27-ar-q1,ar,quran,ما هو الفعل الذي يمارسونه في الأرض؟,يفسدون في الأرض,الذين ينقضون عهد الله من بعد ميثاقه ويقطعون ما أمر الله به أن يوصل ويفسدون في الأرض ۚ أولئك هم الخاسرون,"Quran 2:27 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:28-ar-q1,ar,quran,إلى من تُرجعون في النهاية؟,إليه,كيف تكفرون بالله وكنتم أمواتا فأحياكم ۖ ثم يميتكم ثم يحييكم ثم إليه ترجعون,"Quran 2:28 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,edit,,الى الله رب العالمين يوم القيامة ,
quran-2:29-ar-q0,ar,quran,ماذا فعل هو بعد خلق ما في الأرض؟,استوى إلى السماء فسواهن سبع سماوات,هو الذي خلق لكم ما في الأرض جميعا ثم استوى إلى السماء فسواهن سبع سماوات ۚ وهو بكل شيء عليم,"Quran 2:29 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:29-ar-q1,ar,quran,ما الصفة التي يوصف بها هو في نهاية النص؟,هو بكل شيء عليم,هو الذي خلق لكم ما في الأرض جميعا ثم استوى إلى السماء فسواهن سبع سماوات ۚ وهو بكل شيء عليم,"Quran 2:29 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:3-ar-q0,ar,quran,من هم الذين ينفقون مما رزقناهم؟,الذين يؤمنون بالغيب ويقيمون الصلاة,الذين يؤمنون بالغيب ويقيمون الصلاة ومما رزقناهم ينفقون,"Quran 2:3 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:3-ar-q1,ar,quran,ماذا ينفقون؟,مما رزقناهم,الذين يؤمنون بالغيب ويقيمون الصلاة ومما رزقناهم ينفقون,"Quran 2:3 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:30-ar-q0,ar,quran,من هو الشخص الذي قال للملائكة إنه سيضع في الأرض خليفة؟,ربك,وإذ قال ربك للملائكة إني جاعل في الأرض خليفة ۖ قالوا أتجعل فيها من يفسد فيها ويسفك الدماء ونحن نسبح بحمدك ونقدس لك ۖ قال إني أعلم ما لا تعلمون,"Quran 2:30 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,edit,من الذي قال للملائكة إنه سيضع في الأرض خليفة؟,الله رب العالمين,
quran-2:30-ar-q1,ar,quran,ما هي المخاوف التي عبّر عنها الملائكة بخصوص وضع خليفة في الأرض؟,قالوا أتجعل فيها من يفسد فيها ويسفك الدماء,وإذ قال ربك للملائكة إني جاعل في الأرض خليفة ۖ قالوا أتجعل فيها من يفسد فيها ويسفك الدماء ونحن نسبح بحمدك ونقدس لك ۖ قال إني أعلم ما لا تعلمون,"Quran 2:30 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:31-ar-q0,ar,quran,من هو الشخص الذي تعلم الأسماء كلها ثم عرضها على الملائكة؟,آدم,وعلم آدم الأسماء كلها ثم عرضهم على الملائكة فقال أنبئوني بأسماء هؤلاء إن كنتم صادقين,"Quran 2:31 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,edit,,ادم عليه السلام ,
quran-2:31-ar-q1,ar,quran,ماذا قال آدم للملائكة؟,أنبئوني بأسماء هؤلاء إن كنتم صادقين,وعلم آدم الأسماء كلها ثم عرضهم على الملائكة فقال أنبئوني بأسماء هؤلاء إن كنتم صادقين,"Quran 2:31 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:32-ar-q0,ar,quran,ماذا قالوا عن معرفتهم؟,لا علم لنا إلا ما علمتنا,قالوا سبحانك لا علم لنا إلا ما علمتنا ۖ إنك أنت العليم الحكيم,"Quran 2:32 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:32-ar-q1,ar,quran,كيف يصفون الله في هذا القول؟,العليم الحكيم,قالوا سبحانك لا علم لنا إلا ما علمتنا ۖ إنك أنت العليم الحكيم,"Quran 2:32 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:34-ar-q0,ar,quran,من هو الذي أبى أن يسجد لآدم؟,إبليس,وإذ قلنا للملائكة اسجدوا لآدم فسجدوا إلا إبليس أبى واستكبر وكان من الكافرين,"Quran 2:34 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:34-ar-q1,ar,quran,كيف وصف الله إبليس في الآية؟,أبى واستكبر وكان من الكافرين,وإذ قلنا للملائكة اسجدوا لآدم فسجدوا إلا إبليس أبى واستكبر وكان من الكافرين,"Quran 2:34 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:37-ar-q0,ar,quran,ماذا تلقى آدم من ربه؟,كلمات,فتلقى آدم من ربه كلمات فتاب عليه ۚ إنه هو التواب الرحيم,"Quran 2:37 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:37-ar-q1,ar,quran,كيف وصف الله نفسه في نهاية النص؟,التواب الرحيم,فتلقى آدم من ربه كلمات فتاب عليه ۚ إنه هو التواب الرحيم,"Quran 2:37 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:38-ar-q0,ar,quran,ما هو الأمر الذي قيل لهم؟,اهبطوا منها جميعا,قلنا اهبطوا منها جميعا ۖ فإما يأتينكم مني هدى فمن تبع هداي فلا خوف عليهم ولا هم يحزنون,"Quran 2:38 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:38-ar-q1,ar,quran,من هم الذين لا خوف عليهم ولا هم يحزنون؟,من تبع هداي,قلنا اهبطوا منها جميعا ۖ فإما يأتينكم مني هدى فمن تبع هداي فلا خوف عليهم ولا هم يحزنون,"Quran 2:38 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:39-ar-q0,ar,quran,من هم أصحاب النار؟,الذين كفروا وكذبوا بآياتنا,والذين كفروا وكذبوا بآياتنا أولئك أصحاب النار ۖ هم فيها خالدون,"Quran 2:39 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:39-ar-q1,ar,quran,ما وصف لحال أولئك الأشخاص في النار؟,هم فيها خالدون,والذين كفروا وكذبوا بآياتنا أولئك أصحاب النار ۖ هم فيها خالدون,"Quran 2:39 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:4-ar-q0,ar,quran,من هم الذين يوقنون؟,الذين يؤمنون بما أنزل إليك وما أنزل من قبلك وبالآخرة,والذين يؤمنون بما أنزل إليك وما أنزل من قبلك وبالآخرة هم يوقنون,"Quran 2:4 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:4-ar-q1,ar,quran,ماذا يؤمنون به؟,بما أنزل إليك وما أنزل من قبلك وبالآخرة,والذين يؤمنون بما أنزل إليك وما أنزل من قبلك وبالآخرة هم يوقنون,"Quran 2:4 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:40-ar-q0,ar,quran,إلى من يوجه الخطاب في هذا النص؟,بني إسرائيل,يا بني إسرائيل اذكروا نعمتي التي أنعمت عليكم وأوفوا بعهدي أوف بعهدكم وإياي فارهبون,"Quran 2:40 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:40-ar-q1,ar,quran,ماذا يُطلب من المستمعين أن يذكرو؟,نعمتي التي أنعمت عليكم,يا بني إسرائيل اذكروا نعمتي التي أنعمت عليكم وأوفوا بعهدي أوف بعهدكم وإياي فارهبون,"Quran 2:40 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:42-ar-q0,ar,quran,ما هما الأمران المحرمان المذكوران في النص؟,تلبسوا الحق بالباطل وتكتموا الحق,ولا تلبسوا الحق بالباطل وتكتموا الحق وأنتم تعلمون,"Quran 2:42 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:44-ar-q0,ar,quran,ما الفعل الذي يُمارس تجاه أنفسهم في النص؟,تنسون أنفسكم,أتأمرون الناس بالبر وتنسون أنفسكم وأنتم تتلون الكتاب ۚ أفلا تعقلون,"Quran 2:44 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:45-ar-q0,ar,quran,ما هي الوسيلة التي يُوصى بالاستعانة بها في النص؟,الصبر والصلاة,واستعينوا بالصبر والصلاة ۚ وإنها لكبيرة إلا على الخاشعين,"Quran 2:45 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:45-ar-q1,ar,quran,من هي الفئة التي تُفهم فيها أن الصبر والصلاة ليستا كبيرة؟,الخاشعين,واستعينوا بالصبر والصلاة ۚ وإنها لكبيرة إلا على الخاشعين,"Quran 2:45 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:46-ar-q0,ar,quran,من هم الأشخاص الذين يصفهم النص؟,الذين يظنون أنهم ملاقو ربهم وأنهم إليه راجعون,الذين يظنون أنهم ملاقو ربهم وأنهم إليه راجعون,"Quran 2:46 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,edit,,المؤمنين الخاشعين.,
quran-2:46-ar-q1,ar,quran,ماذا يظن هؤلاء الأشخاص أن سيحدث مع ربهم؟,أنهم ملاقو ربهم وأنهم إليه راجعون,الذين يظنون أنهم ملاقو ربهم وأنهم إليه راجعون,"Quran 2:46 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:47-ar-q0,ar,quran,من هو الجمهور الذي يُوجه إليه الخطاب في هذا النص؟,بني إسرائيل,يا بني إسرائيل اذكروا نعمتي التي أنعمت عليكم وأني فضلتكم على العالمين,"Quran 2:47 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:47-ar-q1,ar,quran,ما هو الأمر الذي يُطلب من بني إسرائيل في هذا النص؟,اذكروا نعمتي التي أنعمت عليكم وأني فضلتكم على العالمين,يا بني إسرائيل اذكروا نعمتي التي أنعمت عليكم وأني فضلتكم على العالمين,"Quran 2:47 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:48-ar-q0,ar,quran,كيف يكون هذا اليوم الذي يخشونه؟,لا تجزي نفس عن نفس شيئا ولا يقبل منها شفاعة ولا يؤخذ منها عدل ولا هم ينصرون,واتقوا يوما لا تجزي نفس عن نفس شيئا ولا يقبل منها شفاعة ولا يؤخذ منها عدل ولا هم ينصرون,"Quran 2:48 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:49-ar-q0,ar,quran,ماذا يفعلون من سوء العذاب؟,يذبحون أبناءكم ويستحيون نساءكم,وإذ نجيناكم من آل فرعون يسومونكم سوء العذاب يذبحون أبناءكم ويستحيون نساءكم ۚ وفي ذلكم بلاء من ربكم عظيم,"Quran 2:49 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:49-ar-q1,ar,quran,كيف يُوصف البلاء من ربكم؟,عظيم,وإذ نجيناكم من آل فرعون يسومونكم سوء العذاب يذبحون أبناءكم ويستحيون نساءكم ۚ وفي ذلكم بلاء من ربكم عظيم,"Quran 2:49 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:5-ar-q0,ar,quran,من هو الذي يُهمهم على هدى؟,ربهم,أولئك على هدى من ربهم ۖ وأولئك هم المفلحون,"Quran 2:5 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,edit,,رب العالمين ,
quran-2:5-ar-q1,ar,quran,كيف يُوصفون؟,هم المفلحون,أولئك على هدى من ربهم ۖ وأولئك هم المفلحون,"Quran 2:5 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:51-ar-q0,ar,quran,ما هي المدة التي وُعد بها موسى؟,أربعين ليلة,وإذ واعدنا موسى أربعين ليلة ثم اتخذتم العجل من بعده وأنتم ظالمون,"Quran 2:51 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:51-ar-q1,ar,quran,ماذا فعلوا بعد أن وُعد موسى؟,اتخذتم العجل,وإذ واعدنا موسى أربعين ليلة ثم اتخذتم العجل من بعده وأنتم ظالمون,"Quran 2:51 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:52-ar-q0,ar,quran,What is the purpose of the forgiveness mentioned in the text?,لعلكم تشكرون,ثم عفونا عنكم من بعد ذلك لعلكم تشكرون,"Quran 2:52 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,edit,ما هو الغرض من العفو في النص ,,
quran-2:52-ar-q1,ar,quran,When does the forgiveness happen?,من بعد ذلك,ثم عفونا عنكم من بعد ذلك لعلكم تشكرون,"Quran 2:52 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,edit,متى يحدث التسامح؟,,
quran-2:53-ar-q0,ar,quran,ماذا أُوتى موسى في هذا النص؟,الكتاب والفرقان,وإذ آتينا موسى الكتاب والفرقان لعلكم تهتدون,"Quran 2:53 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:53-ar-q1,ar,quran,ما هو الغرض المذكور من إعطاء الكتاب والفرقان في النص؟,لعلكم تهتدون,وإذ آتينا موسى الكتاب والفرقان لعلكم تهتدون,"Quran 2:53 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:55-ar-q0,ar,quran,ما هو الشرط الذي وضعوه أن يرونه لكي يؤمنوا؟,نرى الله جهرة,وإذ قلتم يا موسى لن نؤمن لك حتى نرى الله جهرة فأخذتكم الصاعقة وأنتم تنظرون,"Quran 2:55 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:55-ar-q1,ar,quran,ماذا فعل الله بهم بعد أن قالوا ذلك؟,أخذتكم الصاعقة,وإذ قلتم يا موسى لن نؤمن لك حتى نرى الله جهرة فأخذتكم الصاعقة وأنتم تنظرون,"Quran 2:55 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:56-ar-q0,ar,quran,ما هو الغرض من بعثناكم؟,لعلكم تشكرون,ثم بعثناكم من بعد موتكم لعلكم تشكرون,"Quran 2:56 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:56-ar-q1,ar,quran,متى تم بعثناكم؟,من بعد موتكم,ثم بعثناكم من بعد موتكم لعلكم تشكرون,"Quran 2:56 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
quran-2:58-ar-q0,ar,quran,ما الأمر الذي أمر الله بهما القوم في هذا النص؟,ادخلوا هذه القرية فكلوا منها حيث شئتم رغدا وادخلوا الباب سجدا وقولوا حطة,وإذ قلنا ادخلوا هذه القرية فكلوا منها حيث شئتم رغدا وادخلوا الباب سجدا وقولوا حطة نغفر لكم خطاياكم ۚ وسنزيد المحسنين,"Quran 2:58 (Arabic, Tanzil.net Uthmani/Simple text, CC BY 3.0)",,,approve,,,
