id,language,domain,question,gold_answer,gold_passage_text,source_citation,draft_model,lint_flags,decision,corrected_question,corrected_answer,annotator_notes
ar-wiki-1357-2-q1,ar,wikipedia_general,كيف ينتقل نهر الفرات من منطقة جرابلس إلى دير الزور؟,من خلال المرور من الرقة، ثم من خلال دير الزور، وأخيراً من البوكمال.,بمجرّد دخول نهر الفرات في الأراضي السورية فإنّه يمر من خلال جرابلس، ثمّ يمضي ليخترق محافظة الرقة، وفي الطريق ما بين جرابلس والرقة يتّحد معه كلٌّ من نهري البليخ والخابور. بعد أن يمرّ من الرقة يمر من خلال دير الزور، ويخرج من البوكمال.,"https://ar.wikipedia.org/?curid=1357 (Wikipedia, CC BY-SA, article id 1357)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1358-0-q0,ar,wikipedia_general,متى تأسست مدينة نيويورك؟,لم تقم النص بالوصف التاريخي للفترة التي أسست فيها مدينة نيويورك.,نيويورك —غالبًا ما تعرف باسم مدينة نيويورك للتمييز بينها وبين ولاية نيويورك— هي المدينة الأكثر اكتظاظًا بالسكان في الولايات المتحدة وتقع في الطرف الجنوبي من ولاية نيويورك على أحد أكبر الموانئ الطبيعية في العالم. تتألف المدينة من خمسة أحياءٍ، كلٌّ منها ممتد مع مقاطعة معينة. إنها مدينة عالمية ومركز ثقافي ومالي وعالي التقنية ومركز ترفيهي وإعلامي له تأثير كبير على التجارة والرعاية الصحية والإنتاج العلمي وعلوم الحياة والبحث والتكنولوجيا والتعليم، والسياسة والسياحة والطعام والفن والأزياء والرياضة. موطن المقر الرئيسي للأمم المتحدة، تعد نيويورك مركزًا مهمًا للدبلوماسية الدولية، وتوصف أحيانًا بأنها أهم مدينة في العالم وعاصمة العالم.,"https://ar.wikipedia.org/?curid=1358 (Wikipedia, CC BY-SA, article id 1358)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1358-0-q1,ar,wikipedia_general,متى بدأت مدينة نيويورك؟,لم يقم النص بالوصف التاريخي لوقت تأسست مدينة نيويورك.,نيويورك —غالبًا ما تعرف باسم مدينة نيويورك للتمييز بينها وبين ولاية نيويورك— هي المدينة الأكثر اكتظاظًا بالسكان في الولايات المتحدة وتقع في الطرف الجنوبي من ولاية نيويورك على أحد أكبر الموانئ الطبيعية في العالم. تتألف المدينة من خمسة أحياءٍ، كلٌّ منها ممتد مع مقاطعة معينة. إنها مدينة عالمية ومركز ثقافي ومالي وعالي التقنية ومركز ترفيهي وإعلامي له تأثير كبير على التجارة والرعاية الصحية والإنتاج العلمي وعلوم الحياة والبحث والتكنولوجيا والتعليم، والسياسة والسياحة والطعام والفن والأزياء والرياضة. موطن المقر الرئيسي للأمم المتحدة، تعد نيويورك مركزًا مهمًا للدبلوماسية الدولية، وتوصف أحيانًا بأنها أهم مدينة في العالم وعاصمة العالم.,"https://ar.wikipedia.org/?curid=1358 (Wikipedia, CC BY-SA, article id 1358)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1358-1-q1,ar,wikipedia_general,ما هي الجهات الدولية التي تتمركز في مقرها في مدينة نيويورك؟,أمم المتحدة ومركز الأمم المتحدة وسوق الأوراق المالية ومؤشر الداو جونز الصناعي,وتعتبر مدينة نيويورك أحد أهم مراكز التجارة والمال في العالم، فهي عاصمة اقتصادية للولايات المتحدة لكثرة الشركات والبنوك العالمية فيها، ويوجد بها مقر الأمم المتحدة وسوق الأوراق المالية ومؤشر الداو جونز الصناعي. توصف مدينة نيويورك بأنها العاصمة الثقافية والإقتصادية للعالم.,"https://ar.wikipedia.org/?curid=1358 (Wikipedia, CC BY-SA, article id 1358)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1360-0-q0,ar,wikipedia_general,من هو قابوس بن سعيد آل سعيد وأمام ماذا حكم في عمان؟,كان قابوس بن سعيد آل سعيد السلطان التاسع لسلطنة عمان، حكم من عام 1970 حتى وفاته في عام 2020، وحقده ما يقرب من خمسين عاماً.,قابوس بن سعيد آل سعيد (18 نوفمبر 1940 - 10 يناير 2020) كان السلطان التاسع لسلطنة عُمان، حكم من 23 يوليو 1970 حتى وفاته في عام 2020، وهو الحاكم الثالث عشر من أسرة آل بو سعيد، وهو أيضا رئيس مجلس الوزراء، ووزير الدفاع، والقائد الأعلى للقوات المسلحة. عُدَّ صاحب أطول فترة حكم في الشرق الأوسط والعالم العربي وقت وفاته، بعد أن حكم ما يقرب من خمسين عاما.,"https://ar.wikipedia.org/?curid=1360 (Wikipedia, CC BY-SA, article id 1360)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1360-0-q1,ar,wikipedia_general,ما هي أهم المهن التي مارسها قابوس بن سعيد آل سعيد قبل وفاته؟,أدرك قابوس بن سعيد آل سعيد منصب رئيس مجلس الوزراء، ووزير الدفاع، والقائد الأعلى للقوات المسلحة.,قابوس بن سعيد آل سعيد (18 نوفمبر 1940 - 10 يناير 2020) كان السلطان التاسع لسلطنة عُمان، حكم من 23 يوليو 1970 حتى وفاته في عام 2020، وهو الحاكم الثالث عشر من أسرة آل بو سعيد، وهو أيضا رئيس مجلس الوزراء، ووزير الدفاع، والقائد الأعلى للقوات المسلحة. عُدَّ صاحب أطول فترة حكم في الشرق الأوسط والعالم العربي وقت وفاته، بعد أن حكم ما يقرب من خمسين عاما.,"https://ar.wikipedia.org/?curid=1360 (Wikipedia, CC BY-SA, article id 1360)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1360-1-q0,ar,wikipedia_general,من كان القابوس ابنه، ومن هو والدته؟,كان قابوس الابن الوحيد لوالده سعيد بن تيمور، الذي كان سلطان مسقط وعمان.,كان قابوس هو الابن الوحيد لوالده سعيد بن تيمور (سلطان مسقط وعمان)، تلقى تعليمه في سوفولك، إنجلترا. ثم خدم لفترة وجيزة في الجيش البريطاني بعد تخرجه من أكاديمية ساندهيرست العسكرية الملكية. عاد إلى عُمان عام 1966 وتعرض لقيود كبيرة من والده. وفي عام 1970، اعتلى قابوس عرش عمان بعد الإطاحة بوالده في انقلاب غير دموي وتغير اسم البلاد فيما بعد إلى سلطنة عمان.,"https://ar.wikipedia.org/?curid=1360 (Wikipedia, CC BY-SA, article id 1360)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1360-1-q1,ar,wikipedia_general,في أي عام عاد قابوس إلى عُمان، وما كانت علاقته الوظيفية التي تسببت في قيوده من والده؟,عاد قابوس إلى عمان عام 1966، وتعرض لقيود كبيرة من والده بعد فترة خدمته المؤقتة في الجيش البريطاني.,كان قابوس هو الابن الوحيد لوالده سعيد بن تيمور (سلطان مسقط وعمان)، تلقى تعليمه في سوفولك، إنجلترا. ثم خدم لفترة وجيزة في الجيش البريطاني بعد تخرجه من أكاديمية ساندهيرست العسكرية الملكية. عاد إلى عُمان عام 1966 وتعرض لقيود كبيرة من والده. وفي عام 1970، اعتلى قابوس عرش عمان بعد الإطاحة بوالده في انقلاب غير دموي وتغير اسم البلاد فيما بعد إلى سلطنة عمان.,"https://ar.wikipedia.org/?curid=1360 (Wikipedia, CC BY-SA, article id 1360)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1360-1-q2,ar,wikipedia_general,ما هو اسم الدولة التي تطلعت عليها عرشها قابوس في عام 1970، ولماذا؟,تطلعت عرشها قابوس بعد انقلاب غير دموي في العام المذكور، وتغير اسم البلاد فيما بعد إلى سلطنة عمان.,كان قابوس هو الابن الوحيد لوالده سعيد بن تيمور (سلطان مسقط وعمان)، تلقى تعليمه في سوفولك، إنجلترا. ثم خدم لفترة وجيزة في الجيش البريطاني بعد تخرجه من أكاديمية ساندهيرست العسكرية الملكية. عاد إلى عُمان عام 1966 وتعرض لقيود كبيرة من والده. وفي عام 1970، اعتلى قابوس عرش عمان بعد الإطاحة بوالده في انقلاب غير دموي وتغير اسم البلاد فيما بعد إلى سلطنة عمان.,"https://ar.wikipedia.org/?curid=1360 (Wikipedia, CC BY-SA, article id 1360)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1361-1-q1,ar,wikipedia_general,هل تندرج الهند ضمن الدولة الأعضاء في الأمم المتحدة بناءً على النص؟,نعم,"|-
||' – جمهورية الهند
| دولة عضو في الأمم المتحدة
| لا
|الهند هي دولة اتحادية مكونة من ولايات الهند ومناطقها.
|-
||' – جمهورية هندوراس
| دولة عضو في الأمم المتحدة
| لا","https://ar.wikipedia.org/?curid=1361 (Wikipedia, CC BY-SA, article id 1361)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1361-2-q0,ar,wikipedia_general,هل تعتبر المملكة هولندا عضوًا في الاتحاد الأوروبي؟,لا،根据国家文本，她不是欧盟的成员。,"| دولة عضو في الأمم المتحدة
| لا
|عضو في الاتحاد الأوروبي. The مملكة هولندا includes four areas with substantial autonomy:
* 
* 
* 
*","https://ar.wikipedia.org/?curid=1361 (Wikipedia, CC BY-SA, article id 1361)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),reject,,,
ar-wiki-1361-2-q1,ar,wikipedia_general,哪些区域属于荷兰王国具有实质性自治权的四个区域？,根据文本，该文本列出了四个具有实质性自治权的区域，但具体名称未明确给出。,"| دولة عضو في الأمم المتحدة
| لا
|عضو في الاتحاد الأوروبي. The مملكة هولندا includes four areas with substantial autonomy:
* 
* 
* 
*","https://ar.wikipedia.org/?curid=1361 (Wikipedia, CC BY-SA, article id 1361)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
ar-wiki-1363-1-q0,ar,wikipedia_general,على أي حال تُستحب الصلاة في الإسلام وفقاً للوصف في النص؟,عند كل مسلم بالغ عاقل خالي من الأعذار سواء كان ذكرًا أو أنثى.,في الإسلام تؤدى الصلاة خمس مرات يومياً فرضًا على كل مسلم بالغ عاقل خالي من الأعذار سواء كان ذكرًا أو أنثى. بالإضافة لصلوات تؤدى في مناسبات مختلفة مثل: صلاة العيدين وصلاة الجنازة وصلاة الاستسقاء وصلاة الكسوف. والصلاة هي وسيلة مناجاة العبد لربه، وهي صلة بين العبد وربّه.,"https://ar.wikipedia.org/?curid=1363 (Wikipedia, CC BY-SA, article id 1363)",qwen3.5:2b,ANSWER_NOT_VERBATIM_IN_PASSAGE (may be a fine paraphrase -- check by hand),approve,,,
